accx,accy,accz
-0.0834,0.1487,0.9881
-0.0795,0.1453,0.9906
-0.0747,0.1438,0.9891
-0.0747,0.1404,0.9872
-0.0703,0.1448,0.9867
-0.0649,0.1399,0.9837
-0.0649,0.1384,0.9833
-0.0615,0.1458,0.9759
-0.062,0.1463,0.9729
-0.0566,0.1428,0.9739
-0.0585,0.1467,0.9705
-0.0581,0.1516,0.9627
-0.0581,0.1555,0.9637
-0.0561,0.1624,0.948
-0.059,0.1716,0.9427
-0.06,0.1775,0.9402
-0.0595,0.1868,0.9212
-0.0634,0.1912,0.9134
-0.0634,0.198,0.8958
-0.0673,0.2009,0.8889
-0.0678,0.2088,0.8836
-0.0693,0.2112,0.8758
-0.0722,0.2122,0.8664
-0.0747,0.221,0.8674
-0.08,0.2278,0.8615
-0.0888,0.2337,0.8659
-0.0898,0.2337,0.8737
-0.1005,0.2337,0.8767
-0.1069,0.2385,0.8982
-0.1059,0.2356,0.9026
-0.1079,0.2337,0.9114
-0.1099,0.2322,0.9129
-0.1094,0.2356,0.9236
-0.1113,0.2332,0.9178
-0.1148,0.2332,0.9226
-0.1089,0.2332,0.9207
-0.1049,0.2302,0.9207
-0.102,0.2351,0.9261
-0.0991,0.2307,0.9241
-0.0942,0.2298,0.9265
-0.0991,0.2293,0.9236
-0.0874,0.2244,0.9236
-0.0844,0.2249,0.927
-0.0756,0.2195,0.9231
-0.0712,0.2132,0.9226
-0.0634,0.2097,0.9158
-0.0585,0.2088,0.9148
-0.0512,0.2053,0.9158
-0.04,0.2044,0.9134
-0.0331,0.2009,0.9085
-0.0307,0.1995,0.908
-0.0307,0.2014,0.908
-0.0283,0.2063,0.9075
-0.0317,0.2092,0.9085
-0.0385,0.2156,0.9109
-0.0556,0.2307,0.9109
-0.0737,0.245,0.9207
-0.0805,0.2523,0.9192
-0.0888,0.2674,0.9173
-0.0986,0.2845,0.9143
-0.1059,0.2977,0.9065
-0.1089,0.305,0.9075
-0.1138,0.3119,0.9041
-0.1128,0.3172,0.9075
-0.1211,0.3246,0.9114
-0.125,0.3294,0.9114
-0.125,0.3265,0.9163
-0.1226,0.3319,0.9251
-0.125,0.3236,0.9251
-0.1157,0.3148,0.9339
-0.1118,0.3065,0.9432
-0.101,0.2914,0.949
-0.0878,0.2806,0.9637
-0.08,0.2738,0.9646
-0.0732,0.2674,0.97
-0.0688,0.266,0.9725
-0.0556,0.2523,0.9773
-0.0497,0.2498,0.9768
-0.0366,0.245,0.9773
-0.0302,0.2469,0.9739
-0.0327,0.2464,0.9671
-0.0283,0.2474,0.9651
-0.0331,0.2523,0.9607
-0.0454,0.2621,0.9471
-0.0473,0.265,0.9466
-0.0537,0.2747,0.9363
-0.0605,0.285,0.9305
-0.0615,0.2909,0.9246
-0.0639,0.3036,0.9217
-0.0639,0.3119,0.9207
-0.0678,0.3163,0.9129
-0.0649,0.328,0.9021
-0.0634,0.3338,0.9021
-0.0615,0.3382,0.8938
-0.0571,0.3436,0.887
-0.0571,0.3402,0.887
-0.0537,0.3392,0.8846
-0.0556,0.3397,0.8811
-0.0493,0.3363,0.8811
-0.0463,0.3333,0.887
-0.0414,0.3265,0.8963
-0.0366,0.3167,0.907
-0.0292,0.3143,0.9129
-0.0268,0.3011,0.9197
-0.0258,0.2889,0.9256
-0.0229,0.2811,0.9309
-0.0209,0.2747,0.9314
-0.0214,0.2738,0.9285
-0.0204,0.2772,0.9261
-0.0204,0.2777,0.9231
-0.0234,0.2796,0.9182
-0.0239,0.2835,0.9163
-0.0244,0.2874,0.9139
-0.0258,0.2874,0.9109
-0.0292,0.2962,0.9031
-0.0307,0.3001,0.8914
-0.039,0.3001,0.885
-0.0468,0.3094,0.8821
-0.0512,0.308,0.8841
-0.0561,0.3143,0.8987
-0.061,0.3138,0.9109
-0.0639,0.3094,0.9099
-0.0644,0.3104,0.9163
-0.0659,0.3104,0.9261
-0.0634,0.308,0.9319
-0.0634,0.3055,0.9441
-0.0551,0.3031,0.9422
-0.0541,0.2982,0.9495
-0.0488,0.2943,0.9441
-0.0483,0.2938,0.9427
-0.0317,0.286,0.9295
-0.0288,0.286,0.9285
-0.0302,0.2855,0.9246
-0.0263,0.2821,0.9158
-0.0258,0.2782,0.9124
-0.0322,0.2826,0.9031
-0.0322,0.2747,0.909
-0.04,0.2806,0.9051
-0.041,0.2787,0.9046
-0.0507,0.2801,0.9095
-0.0566,0.2801,0.9109
-0.0639,0.2791,0.9231
-0.0727,0.2816,0.9363
-0.0751,0.2787,0.9598
-0.0732,0.283,0.9676
-0.0751,0.2811,0.9916
-0.0742,0.2796,1.0043
-0.0688,0.2747,1.0169
-0.0615,0.2699,1.0194
-0.0615,0.2669,1.0228
-0.0571,0.2601,1.0199
-0.0566,0.2567,1.0169
-0.0537,0.2513,1.0057
-0.0507,0.2528,1.0008
-0.0444,0.2528,1.0008
-0.0439,0.2562,0.9872
-0.0419,0.2586,0.9759
-0.0414,0.2596,0.9641
-0.0371,0.2552,0.9563
-0.038,0.2596,0.9515
-0.0429,0.2621,0.9441
-0.0478,0.2596,0.9495
-0.0551,0.2625,0.9558
-0.0581,0.264,0.9549
-0.0581,0.263,0.9695
-0.0634,0.265,0.9828
-0.0664,0.2689,0.9984
-0.0673,0.2782,1.015
-0.0712,0.2733,1.0277
-0.0654,0.2694,1.0423
-0.0624,0.266,1.0497
-0.0571,0.2601,1.0672
-0.0512,0.2533,1.0839
-0.0429,0.2528,1.0927
-0.0327,0.2533,1.103
-0.0248,0.2528,1.1083
-0.0244,0.2469,1.1323
-0.0209,0.2474,1.1435
-0.0273,0.2489,1.1635
-0.0327,0.2484,1.1791
-0.0419,0.2508,1.185
-0.0693,0.2557,1.2075
-0.0839,0.2601,1.2188
-0.0878,0.2674,1.2197
-0.0888,0.2733,1.2236
-0.0869,0.2796,1.2285
-0.0917,0.2909,1.2334
-0.0805,0.2977,1.2402
-0.0815,0.3026,1.2432
-0.0751,0.305,1.2564
-0.0751,0.3026,1.2578
-0.0693,0.2943,1.2588
-0.0634,0.2713,1.2642
-0.0595,0.2601,1.273
-0.0571,0.2327,1.2793
-0.0468,0.2039,1.2944
-0.0375,0.179,1.3057
-0.0288,0.1609,1.317
-0.018,0.1448,1.3297
-0.0034,0.1174,1.3419
-0.0009,0.111,1.3468
0.0055,0.0954,1.338
0.0177,0.0866,1.3194
0.0299,0.0808,1.3018
0.0402,0.0798,1.2866
0.0548,0.0788,1.2544
0.0617,0.0783,1.2422
0.0748,0.0817,1.2002
0.0841,0.0866,1.1655
0.0914,0.0944,1.1454
0.0914,0.0969,1.1171
0.1002,0.1052,1.1049
0.0988,0.1213,1.0819
0.0983,0.1257,1.0746
0.0905,0.1384,1.0624
0.0914,0.1526,1.0643
0.088,0.157,1.0633
0.0812,0.1663,1.0629
0.0822,0.1697,1.0624
0.0841,0.1673,1.0648
0.0841,0.1638,1.0604
0.0831,0.1653,1.058
0.091,0.1668,1.057
0.0944,0.1629,1.0511
0.1032,0.158,1.0453
0.1096,0.1463,1.0306
0.1164,0.136,1.0126
0.1184,0.1271,1.0038
0.113,0.1242,0.9984
0.1218,0.1203,0.9911
0.1242,0.1218,0.9886
0.1325,0.1096,0.9793
0.1418,0.112,0.9715
0.1511,0.1169,0.9607
0.1555,0.1213,0.9549
0.1716,0.1389,0.9407
0.1731,0.1423,0.9397
0.174,0.155,0.9363
0.1784,0.1599,0.9285
0.1784,0.1677,0.9261
0.1667,0.1702,0.9197
0.1638,0.1716,0.9182
0.1579,0.1751,0.9178
0.155,0.1785,0.9168
0.1486,0.1907,0.9114
0.1379,0.2009,0.8943
0.132,0.2078,0.8909
0.1276,0.2122,0.8914
0.1237,0.2205,0.8885
0.1203,0.2249,0.8875
0.1154,0.2268,0.8977
0.1091,0.2288,0.9012
0.0988,0.2332,0.9031
0.0924,0.2346,0.9046
0.0929,0.2312,0.9085
0.0802,0.2356,0.9119
0.0783,0.2342,0.9124
0.0709,0.2411,0.9158
0.067,0.244,0.908
0.0646,0.2454,0.8963
0.0617,0.2474,0.8982
0.0651,0.2523,0.8899
0.0636,0.2557,0.8802
0.0651,0.2562,0.8684
0.067,0.2552,0.8601
0.068,0.2557,0.8523
0.0685,0.2562,0.8523
0.0719,0.2547,0.8469
0.0739,0.2577,0.8357
0.0734,0.2533,0.8303
0.0704,0.2523,0.8264
0.0743,0.2523,0.8181
0.0729,0.2484,0.8132
0.0709,0.2498,0.8161
0.0773,0.2484,0.8156
0.0773,0.245,0.8161
0.0822,0.243,0.8181
0.0895,0.2435,0.8244
0.0958,0.2371,0.8308
0.1036,0.2361,0.8376
0.1091,0.2327,0.843
0.1071,0.2327,0.8523
0.1051,0.2273,0.8557
0.1036,0.221,0.864
0.0968,0.22,0.8718
0.0924,0.2176,0.8748
0.0827,0.2146,0.8831
0.0651,0.2102,0.8924
0.048,0.2092,0.8987
0.0328,0.2039,0.9041
0.0294,0.2039,0.9051
0.0236,0.1995,0.9007
0.0216,0.1985,0.8987
0.0206,0.2005,0.8929
0.0206,0.2,0.8914
0.0216,0.2005,0.8924
0.0241,0.2034,0.8894
0.0275,0.2014,0.8787
0.0328,0.197,0.8669
0.0333,0.1926,0.8615
0.0431,0.1907,0.8479
0.0519,0.1868,0.8459
0.0553,0.1804,0.8415
0.0587,0.1756,0.8347
0.0626,0.1673,0.8254
0.0729,0.1609,0.8215
0.0817,0.1536,0.8191
0.0836,0.1546,0.8244
0.0905,0.1521,0.8215
0.0929,0.155,0.8322
0.0953,0.1585,0.8357
0.0963,0.1663,0.8503
0.0914,0.1736,0.8576
0.0866,0.1834,0.8684
0.0807,0.1926,0.8777
0.0719,0.2019,0.8816
0.067,0.2044,0.8816
0.0553,0.2132,0.8748
0.0509,0.218,0.8758
0.046,0.2239,0.8654
0.0416,0.2283,0.8606
0.0392,0.2327,0.8493
0.0421,0.2391,0.8381
0.047,0.2513,0.8103
0.0494,0.2581,0.802
0.0568,0.2606,0.7961
0.0617,0.2596,0.7771
0.0729,0.263,0.7712
0.0783,0.2611,0.7663
0.0861,0.265,0.7638
0.0934,0.2601,0.7648
0.1061,0.265,0.7732
0.1056,0.265,0.7819
0.1096,0.263,0.7932
0.1105,0.2674,0.8127
0.1076,0.2679,0.8249
0.0993,0.2689,0.8557
0.0983,0.2723,0.8708
0.0861,0.2747,0.9021
0.0797,0.2782,0.908
0.0753,0.2782,0.9207
0.07,0.2816,0.9383
0.0675,0.287,0.9515
0.066,0.2914,0.9568
0.0563,0.2865,0.9725
0.0509,0.2879,0.9759
0.0524,0.2904,0.9754
0.0485,0.2889,0.9739
0.0514,0.2889,0.9695
0.0558,0.2957,0.9573
0.0582,0.2904,0.9485
0.0587,0.2914,0.9441
0.0626,0.2938,0.9417
0.069,0.2948,0.9427
0.067,0.2909,0.9417
0.067,0.2904,0.9407
0.0704,0.2855,0.948
0.0773,0.286,0.9515
0.0763,0.285,0.9583
0.0783,0.2904,0.9671
0.089,0.2948,0.9754
0.0968,0.3021,0.9778
0.1071,0.3094,0.9857
0.1066,0.3148,0.9891
0.113,0.3255,0.9862
0.113,0.3299,0.9823
0.1159,0.3299,0.9842
0.1125,0.3324,0.9764
0.113,0.3343,0.9744
0.1154,0.3348,0.9764
0.113,0.3353,0.9749
0.1105,0.3407,0.9666
0.112,0.3412,0.9695
0.1091,0.3392,0.97
0.1066,0.3456,0.9656
0.1066,0.3441,0.97
0.1101,0.3451,0.9715
0.1002,0.3451,0.9734
0.0983,0.3421,0.9685
0.0949,0.3387,0.9729
0.0914,0.3329,0.9813
0.0885,0.3314,0.9842
0.0773,0.3275,0.9935
0.0773,0.3241,0.9969
0.0685,0.3197,1.0013
0.0577,0.3148,1.0077
0.0475,0.3163,1.0155
0.0343,0.3143,1.0282
0.025,0.3202,1.0355
0.0221,0.3226,1.0458
0.0162,0.3265,1.0663
0.005,0.329,1.0868
-0.0029,0.3353,1.1059
-0.0165,0.3368,1.1323
-0.0273,0.3461,1.1562
-0.038,0.3446,1.184
-0.0444,0.3485,1.1865
-0.0507,0.349,1.207
-0.059,0.3476,1.2153
-0.0639,0.3382,1.2129
-0.0703,0.3304,1.2061
-0.0737,0.3265,1.2012
-0.0722,0.3236,1.2012
-0.0756,0.3158,1.1938
-0.0766,0.3133,1.1929
-0.0776,0.3089,1.1845
-0.0825,0.3094,1.186
-0.0844,0.2948,1.1889
-0.0927,0.2899,1.1918
-0.0991,0.2821,1.1884
-0.0971,0.2738,1.1865
-0.0947,0.2616,1.184
-0.0952,0.2396,1.1806
-0.0971,0.2268,1.1738
-0.0903,0.2009,1.1762
-0.0883,0.1736,1.1791
-0.0913,0.1614,1.1723
-0.0917,0.155,1.1786
-0.0893,0.1487,1.1767
-0.0883,0.1315,1.183
-0.0947,0.1232,1.1743
-0.1,0.1179,1.1743
-0.1049,0.1115,1.1635
-0.1162,0.113,1.142
-0.1152,0.113,1.1337
-0.1294,0.1159,1.1113
-0.1255,0.1247,1.0785
-0.126,0.1325,1.0692
-0.1167,0.1433,1.0428
-0.1182,0.1472,1.034
-0.1065,0.1521,1.0116
-0.103,0.1555,1.0003
-0.0996,0.1585,0.9891
-0.0961,0.159,0.9847
-0.0908,0.1624,0.9768
-0.0776,0.1653,0.9671
-0.0698,0.1609,0.9676
-0.0615,0.1658,0.9622
-0.0561,0.159,0.9617
-0.0385,0.1472,0.9544
-0.0283,0.1271,0.9451
-0.0229,0.1057,0.9344
-0.0258,0.0974,0.93
-0.0244,0.0852,0.9207
-0.0268,0.0769,0.9099
-0.0317,0.0778,0.9026
-0.0385,0.0788,0.9036
-0.039,0.0759,0.9021
-0.0507,0.0822,0.9016
-0.0556,0.0842,0.9046
-0.0571,0.0861,0.909
-0.0654,0.092,0.9134
-0.0908,0.1013,0.9397
-0.1089,0.1076,0.97
-0.1279,0.1125,0.9876
-0.1397,0.1164,1.0028
-0.1504,0.1208,1.0121
-0.1621,0.1159,1.0169
-0.1582,0.1159,1.016
-0.1695,0.1232,1.0165
-0.1685,0.1262,1.0165
-0.1665,0.1311,1.0116
-0.1651,0.1315,1.0077
-0.1655,0.1365,1.0003
-0.1475,0.1428,0.9813
-0.1392,0.1443,0.9607
-0.1245,0.1536,0.9275
-0.1089,0.1511,0.8924
-0.0952,0.1487,0.8703
-0.0859,0.1541,0.8567
-0.0805,0.156,0.8459
-0.0678,0.1702,0.8288
-0.0605,0.179,0.8142
-0.0571,0.1853,0.8108
-0.0488,0.1892,0.8029
-0.0444,0.1956,0.8029
-0.0366,0.2034,0.7981
-0.0361,0.2019,0.7976
-0.0356,0.2034,0.8029
-0.0366,0.2029,0.8054
-0.0361,0.2039,0.8054
-0.0366,0.2063,0.8059
-0.0375,0.2058,0.8
-0.039,0.2044,0.7971
-0.039,0.2058,0.7956
-0.041,0.2097,0.7898
-0.0449,0.2122,0.7893
-0.0458,0.2166,0.7863
-0.0439,0.2224,0.7849
-0.0483,0.2259,0.7868
-0.0497,0.2302,0.799
-0.0537,0.2391,0.8039
-0.059,0.2376,0.8122
-0.0605,0.2337,0.8151
-0.0615,0.2371,0.8249
-0.0649,0.2346,0.8293
-0.0634,0.2342,0.8347
-0.0595,0.2366,0.843
-0.0546,0.2406,0.8557
-0.0507,0.2489,0.8581
-0.0414,0.2547,0.8606
-0.0366,0.2562,0.8596
-0.0317,0.2552,0.8586
-0.0292,0.2552,0.8606
-0.0278,0.2577,0.862
-0.019,0.2528,0.8542
-0.0161,0.2537,0.8523
-0.0136,0.2513,0.8493
-0.0126,0.2508,0.8449
-0.0092,0.2508,0.8376
-0.0053,0.2489,0.842
-0.0043,0.2542,0.8469
-0.0009,0.2557,0.8586
-0.0024,0.2547,0.8596
-0.0068,0.2562,0.864
-0.0068,0.2596,0.8708
-0.0121,0.2625,0.8762
-0.0204,0.2547,0.8723
-0.0151,0.2557,0.864
-0.0141,0.2567,0.8606
-0.018,0.2581,0.8625
-0.0165,0.2655,0.8562
-0.0195,0.2684,0.8601
-0.0161,0.2723,0.8571
-0.0283,0.2767,0.8547
-0.0297,0.2787,0.8571
-0.0385,0.283,0.8596
-0.0405,0.283,0.8615
-0.0434,0.2884,0.8615
-0.0483,0.2953,0.861
-0.0454,0.2953,0.8606
-0.0517,0.3001,0.8601
-0.0502,0.3031,0.8591
-0.0527,0.306,0.8615
-0.0493,0.3075,0.8615
-0.0507,0.3065,0.8552
-0.0522,0.307,0.8576
-0.0556,0.3065,0.8537
-0.0561,0.3001,0.8532
-0.0566,0.2992,0.8513
-0.0581,0.3011,0.8518
-0.0571,0.3001,0.8498
-0.0605,0.3026,0.8488
-0.0566,0.2992,0.8523
-0.0537,0.304,0.8508
-0.0527,0.3016,0.8542
-0.0473,0.3075,0.8532
-0.0395,0.3055,0.8596
-0.0366,0.3075,0.865
-0.0317,0.306,0.8718
-0.0366,0.3036,0.885
-0.0385,0.3031,0.886
-0.0366,0.3026,0.8924
-0.0385,0.3026,0.8963
-0.0424,0.3021,0.9026
-0.0439,0.3021,0.9041
-0.0473,0.3006,0.9055
-0.0502,0.3031,0.907
-0.0497,0.305,0.9036
-0.0502,0.3055,0.9007
-0.0493,0.308,0.9002
-0.0444,0.3075,0.8958
-0.0454,0.3099,0.8987
-0.0419,0.3143,0.8889
-0.0429,0.3167,0.8855
-0.0419,0.3143,0.8831
-0.0405,0.3128,0.8782
-0.0419,0.3104,0.8855
-0.041,0.3099,0.8958
-0.0356,0.3065,0.9051
-0.0356,0.3026,0.9275
-0.0292,0.2962,0.9524
-0.0239,0.2923,0.9641
-0.0151,0.283,0.9847
-0.0092,0.2782,0.9925
-0.0029,0.266,1.0072
0.0026,0.2537,1.0189
0.007,0.2498,1.0301
0.0079,0.2489,1.0453
0.0089,0.2385,1.0614
0.0109,0.2371,1.0692
0.0045,0.2337,1.0795
0.0045,0.2327,1.0903
-0.0048,0.2337,1.1108
-0.0068,0.2361,1.1205
-0.0092,0.2479,1.1435
-0.0078,0.2508,1.1528
-0.0126,0.2523,1.1586
-0.0185,0.2635,1.1655
-0.0224,0.2743,1.165
-0.0248,0.2787,1.164
-0.0336,0.2889,1.1513
-0.0336,0.2997,1.1469
-0.0317,0.307,1.1406
-0.0283,0.3148,1.1279
-0.019,0.3221,1.1235
-0.0156,0.3231,1.123
-0.0121,0.3187,1.1249
-0.0107,0.3158,1.1352
-0.0048,0.3119,1.1376
-0.0043,0.304,1.141
0.0006,0.2962,1.1498
-0.0019,0.2879,1.1513
-0.0014,0.2816,1.1542
0.0001,0.2747,1.1596
-0.0029,0.2635,1.1596
0.0006,0.2528,1.1718
-0.0024,0.2459,1.1713
0.0001,0.2317,1.1738
-0.0014,0.2239,1.1816
0.0001,0.2146,1.1865
0.0006,0.2073,1.1923
0.0021,0.1931,1.1948
0.0001,0.1785,1.2021
-0.0014,0.1541,1.2051
0.0006,0.1414,1.2085
0.0094,0.1331,1.2134
0.0167,0.1315,1.208
0.027,0.1247,1.1963
0.028,0.1232,1.1953
0.0392,0.1208,1.1913
0.0534,0.1203,1.1752
0.066,0.1184,1.1474
0.0807,0.1149,1.1303
0.0817,0.1198,1.1171
0.0919,0.1208,1.0942
0.0978,0.1262,1.0795
0.1032,0.1286,1.0668
0.1071,0.1331,1.0599
0.114,0.1463,1.0379
0.1149,0.1507,1.0257
0.1198,0.1658,1.0062
0.111,0.1819,0.9798
0.1115,0.1868,0.9671
0.1091,0.1995,0.9432
0.0963,0.2009,0.9275
0.0949,0.2044,0.9182
0.0895,0.2097,0.9124
0.0861,0.2156,0.9099
0.0665,0.2205,0.9065
0.0607,0.2205,0.9085
0.0455,0.2239,0.9119
0.0348,0.2234,0.9236
0.0265,0.2146,0.9285
0.0241,0.2156,0.9309
0.0197,0.2097,0.9397
0.0162,0.2088,0.9534
0.0094,0.2063,0.9656
0.0084,0.1985,0.971
0.0109,0.1912,0.9798
0.0104,0.1824,0.9867
0.0114,0.1629,0.9911
0.0153,0.1516,0.992
0.0143,0.1511,0.9906
0.0153,0.1453,0.9945
0.0206,0.138,0.9886
0.027,0.132,0.9857
0.0294,0.1242,0.9808
0.0372,0.1267,0.9685
0.0441,0.1306,0.9637
0.0534,0.1286,0.9593
0.0621,0.1311,0.9558
0.0621,0.132,0.9471
0.068,0.1325,0.9305
0.067,0.136,0.9222
0.0548,0.1428,0.9104
0.0485,0.1511,0.9085
0.046,0.1604,0.9095
0.0485,0.1609,0.907
0.0426,0.1648,0.9055
0.0416,0.1707,0.9065
0.0353,0.1726,0.9075
0.0377,0.1746,0.9041
0.0421,0.1824,0.9031
0.0475,0.1839,0.9031
0.0538,0.1907,0.8963
0.0568,0.1858,0.8919
0.0651,0.1839,0.8703
0.0724,0.1809,0.861
0.0831,0.1897,0.8464
0.0895,0.1907,0.8293
0.0924,0.1946,0.8244
0.0983,0.1951,0.8166
0.0949,0.198,0.8122
0.0914,0.2029,0.8103
0.0924,0.2058,0.8059
0.087,0.2132,0.8
0.0841,0.2166,0.8044
0.0768,0.219,0.8039
0.0597,0.219,0.8117
0.0543,0.2215,0.8249
0.049,0.2249,0.8293
0.0426,0.2219,0.844
0.0455,0.2234,0.8527
0.0392,0.2229,0.8576
0.0275,0.2205,0.8802
0.0265,0.2176,0.888
0.0226,0.2185,0.9104
0.0153,0.2078,0.9251
0.0138,0.2068,0.9339
0.0138,0.2,0.9378
0.0172,0.1892,0.9314
0.0236,0.1824,0.927
0.0392,0.1843,0.9158
0.0529,0.1848,0.9016
0.0558,0.1897,0.9051
0.066,0.1995,0.8855
0.07,0.2029,0.888
0.0807,0.2132,0.8723
0.0807,0.2195,0.8659
0.0783,0.22,0.8581
0.0812,0.2219,0.8523
0.0763,0.2234,0.8508
0.0651,0.2268,0.8479
0.0592,0.2293,0.861
0.0577,0.2288,0.864
0.0509,0.2337,0.8753
0.0377,0.2361,0.8904
0.0304,0.2385,0.8929
0.0221,0.2361,0.8997
0.0143,0.2385,0.9055
0.007,0.2474,0.9139
0.0084,0.2494,0.9187
0.004,0.2596,0.9212
0.0006,0.2733,0.9222
0.0031,0.2772,0.9226
0.0055,0.2835,0.9256
0.007,0.2997,0.9168
0.0143,0.3099,0.9197
0.0153,0.3133,0.9114
0.0289,0.3216,0.9002
0.0319,0.3221,0.8909
0.0333,0.3226,0.8836
0.0509,0.3202,0.863
0.0548,0.3138,0.8576
0.07,0.307,0.843
0.0861,0.2977,0.8298
0.1081,0.284,0.8151
0.1145,0.2806,0.8171
0.1345,0.2601,0.8318
0.1486,0.2537,0.8459
0.1516,0.2464,0.8562
0.1525,0.2396,0.8669
0.1428,0.2396,0.886
0.1345,0.2371,0.9129
0.1291,0.2346,0.9246
0.1174,0.2371,0.9446
0.0963,0.2411,0.9632
0.0861,0.242,0.9695
0.0621,0.2562,0.9857
0.0455,0.2708,0.9979
0.025,0.2835,1.0062
0.0177,0.2879,1.0077
0.0035,0.2977,1.0013
-0.0014,0.2992,0.9979
-0.0073,0.3045,0.9798
-0.0117,0.306,0.9818
-0.0092,0.3202,0.9671
-0.0087,0.3236,0.9588
0.0021,0.3299,0.9446
0.007,0.3314,0.9392
0.0123,0.328,0.93
0.0216,0.3309,0.9182
0.0324,0.3275,0.9051
0.0441,0.326,0.8968
0.0519,0.328,0.8826
0.0577,0.3207,0.8826
0.0729,0.3143,0.8743
0.0792,0.3055,0.8758
0.0851,0.2987,0.8718
0.0968,0.286,0.8792
0.1051,0.2816,0.885
0.1184,0.2645,0.8972
0.1228,0.2577,0.9065
0.1276,0.2537,0.9173
0.1315,0.2503,0.9207
0.1408,0.244,0.9339
0.1355,0.2327,0.949
0.1398,0.2317,0.9558
0.1364,0.2307,0.9617
0.1311,0.2283,0.9661
0.1306,0.2249,0.9788
0.1311,0.2263,0.9798
0.1301,0.2351,0.9925
0.1262,0.2351,0.9984
0.1286,0.2401,1.0047
0.1276,0.242,1.0184
0.1213,0.2435,1.0404
0.1149,0.244,1.0477
0.1051,0.2425,1.0721
0.0983,0.2411,1.0746
0.0768,0.2361,1.0888
0.0402,0.2351,1.0995
0.0197,0.2425,1.1005
0.0128,0.2469,1.0986
0.0006,0.2528,1.0981
-0.0126,0.2621,1.0942
-0.0204,0.2655,1.0804
-0.0307,0.2747,1.0755
-0.0341,0.2806,1.0702
-0.0419,0.2904,1.0624
-0.0439,0.2977,1.0614
-0.0493,0.3016,1.0653
-0.0488,0.3167,1.0746
-0.0502,0.3255,1.0751
-0.0502,0.326,1.0751
-0.0537,0.3353,1.0785
-0.0541,0.3343,1.0799
-0.0537,0.3363,1.077
-0.0561,0.3343,1.0755
-0.0629,0.3309,1.0834
-0.0707,0.3309,1.0951
-0.0683,0.3275,1.0917
-0.0742,0.3197,1.0961
-0.0761,0.3172,1.1005
-0.0717,0.3045,1.1054
-0.0683,0.2982,1.1122
-0.0668,0.2879,1.1181
-0.0688,0.264,1.1352
-0.0693,0.2322,1.1445
-0.0654,0.2176,1.1508
-0.0649,0.2049,1.1537
-0.06,0.1541,1.1747
-0.0629,0.1257,1.1913
-0.0639,0.1164,1.1987
-0.0664,0.1057,1.2095
-0.0664,0.091,1.2241
-0.0678,0.0837,1.2437
-0.0761,0.0793,1.2539
-0.083,0.0754,1.2617
-0.0844,0.0705,1.2612
-0.0917,0.0695,1.2564
-0.0893,0.071,1.252
-0.0903,0.0798,1.2378
-0.0893,0.0778,1.2271
-0.0859,0.0827,1.2168
-0.079,0.0939,1.1874
-0.0815,0.1008,1.1757
-0.0732,0.1325,1.1235
-0.0624,0.1541,1.0619
-0.061,0.1638,1.0433
-0.0527,0.1731,1.0101
-0.0478,0.1814,0.9798
-0.0449,0.1804,0.971
-0.039,0.1878,0.9602
-0.0331,0.1858,0.9397
-0.0297,0.1907,0.9339
-0.0375,0.1819,0.927
-0.039,0.1746,0.9285
-0.0454,0.1702,0.9309
-0.0537,0.1585,0.9412
-0.0551,0.1541,0.9485
-0.0546,0.1472,0.9563
-0.0585,0.1404,0.9715
-0.0605,0.135,0.9798
-0.0639,0.1336,0.9857
-0.0649,0.1331,0.9867
-0.0742,0.1252,0.9901
-0.0839,0.1223,0.9974
-0.0957,0.1213,0.9945
-0.0976,0.1198,0.9916
-0.103,0.1232,0.9906
-0.1079,0.1247,0.992
-0.1187,0.1223,0.9891
-0.1255,0.1291,0.9896
-0.1314,0.1336,0.9857
-0.1328,0.1389,0.9847
-0.1309,0.1409,0.9773
-0.1323,0.1472,0.9583
-0.1299,0.1487,0.948
-0.1231,0.1521,0.9329
-0.1172,0.1565,0.9217
-0.1,0.1614,0.885
-0.0839,0.1594,0.8591
-0.0751,0.158,0.8415
-0.0561,0.1624,0.822
-0.0517,0.1604,0.8156
-0.0483,0.156,0.8029
-0.0405,0.156,0.7956
-0.0268,0.1487,0.7795
-0.019,0.1516,0.7702
-0.0161,0.1502,0.7658
-0.0175,0.155,0.7643
-0.0239,0.1614,0.7589
-0.0253,0.1619,0.7584
-0.0297,0.1653,0.7575
-0.0371,0.1751,0.7594
-0.0424,0.1819,0.7575
-0.0488,0.1946,0.7545
-0.0585,0.2044,0.755
-0.0654,0.2112,0.7545
-0.0698,0.2171,0.7584
-0.0742,0.2171,0.7584
-0.0786,0.2234,0.7575
-0.08,0.2307,0.7697
-0.0917,0.2396,0.78
-0.0903,0.244,0.7966
-0.0893,0.2464,0.8122
-0.0874,0.2454,0.8137
-0.0883,0.243,0.8122
-0.0771,0.2322,0.8215
-0.0722,0.2337,0.8234
-0.0668,0.2219,0.8249
-0.061,0.2156,0.8239
-0.0517,0.2078,0.8254
-0.0419,0.2019,0.8205
-0.0244,0.1941,0.821
-0.0102,0.1912,0.8176
0.0011,0.1829,0.8161
0.0026,0.1873,0.8147
0.007,0.1848,0.8171
0.0045,0.1931,0.8176
0.0035,0.2014,0.8239
0.0031,0.2063,0.8318
-0.0063,0.2161,0.8469
